concept,layer,probe_accuracy_mean,probe_accuracy_std,probe_auc_mean,probe_auc_std,probe_f1_mean,probe_f1_std,n_positive,n_negative
religion,2,0.6666666666666666,0.04761904761904759,0.632716049382716,0.09193438894201526,0.5712962962962963,0.047817597532130954,24,34
religion,3,0.6666666666666666,0.0476190476190476,0.6512345679012346,0.07117192936790241,0.5994152046783626,0.08786537544629662,24,34
religion,4,0.6190476190476191,0.08247860988423228,0.6944444444444443,0.1157407407407407,0.5695611577964519,0.09805255344780635,24,34
religion,5,0.6349206349206349,0.07273929674533083,0.7438271604938272,0.0586216663988352,0.5754385964912281,0.10867284677858649,24,34
religion,6,0.7142857142857143,0.08247860988423222,0.7901234567901234,0.04862947918700228,0.66624895572264,0.14452013924929272,24,34
religion,7,0.6507936507936508,0.054985739922821485,0.7716049382716049,0.05970846333997865,0.6,0.09999999999999998,24,34
religion,8,0.6031746031746031,0.07273929674533076,0.7006172839506174,0.042008202434617864,0.5833333333333334,0.08333333333333333,24,34
religion,9,0.6190476190476191,0.04761904761904759,0.7098765432098766,0.007071876072462686,0.5912061794414735,0.1055513370315014,24,34
religion,10,0.6031746031746031,0.054985739922821485,0.6790123456790124,0.027127154060566264,0.5819835180448991,0.10073153128328129,24,34
religion,11,0.6190476190476191,0.08247860988423228,0.7407407407407408,0.034952937200327557,0.5930946291560102,0.11549884582008006,24,34
religion,12,0.5873015873015873,0.07273929674533076,0.7098765432098766,0.03082559314110832,0.573529411764706,0.09840617597982709,24,34
religion,13,0.6190476190476191,0.08247860988423228,0.7098765432098766,0.05325751211955991,0.5930946291560102,0.11549884582008006,24,34
religion,14,0.6349206349206349,0.07273929674533083,0.7129629629629629,0.04559656389720416,0.6214170692431562,0.07305768420846138,24,34
religion,15,0.6507936507936508,0.07273929674533085,0.7283950617283951,0.06285620942721085,0.6467581998474446,0.04750713906723097,24,34
religion,16,0.6666666666666666,0.09523809523809523,0.7438271604938271,0.057885800412071184,0.6529366895499619,0.11157415410054342,24,34
religion,17,0.6984126984126983,0.05498573992282151,0.7623456790123456,0.08414386345812086,0.699720315280956,0.03526415143165179,24,34
religion,18,0.746031746031746,0.027492869961410732,0.7777777777777777,0.07005900902972946,0.7329156223893065,0.03113860686415345,24,34
religion,19,0.7142857142857143,0.04761904761904763,0.7808641975308642,0.07779063679708981,0.710260499734184,0.038055353892978795,24,34
religion,20,0.6984126984126983,0.05498573992282151,0.79320987654321,0.07177170342119438,0.699720315280956,0.03526415143165179,24,34
religion,21,0.7142857142857143,0.08247860988423227,0.7808641975308642,0.08234149118490185,0.7207729468599035,0.0701265596584505,24,34
religion,22,0.746031746031746,0.07273929674533083,0.7839506172839507,0.0861575608160979,0.7428571428571429,0.06867716715169508,24,34
religion,23,0.746031746031746,0.07273929674533083,0.7870370370370371,0.06724925484413866,0.7345029239766081,0.06669743826612048,24,34
religion,24,0.7777777777777777,0.0991269523555301,0.8148148148148148,0.08796296296296295,0.7746031746031745,0.09774478932279776,24,34
religion,25,0.7936507936507936,0.07273929674533074,0.8024691358024691,0.09028766960685226,0.7783068783068782,0.07857276467251564,24,34
religion,26,0.7936507936507936,0.109971479845643,0.7993827160493826,0.08155685346743097,0.7936507936507936,0.109971479845643,24,34
religion,27,0.7619047619047619,0.08247860988423227,0.79320987654321,0.08234149118490189,0.7555555555555555,0.07698003589195013,24,34
religion,28,0.7619047619047619,0.08247860988423227,0.7839506172839507,0.07324965608830752,0.7555555555555555,0.07698003589195013,24,34
religion,29,0.7619047619047619,0.08247860988423227,0.7808641975308642,0.07236650671415651,0.7555555555555555,0.07698003589195013,24,34
religion,30,0.746031746031746,0.07273929674533083,0.7901234567901234,0.06934148746500302,0.7428571428571429,0.06867716715169508,24,34
religion,31,0.7301587301587302,0.0727392967453308,0.7716049382716049,0.07640057897831212,0.7313131313131312,0.06675843087619523,24,34
religion,32,0.6984126984126985,0.09912695235553012,0.7592592592592592,0.07705239341246867,0.6888888888888888,0.10183501544346318,24,34
self_harm,0,0.9047619047619048,0.0,0.8888888888888888,0.0,0.875,0.0,24,34
self_harm,1,0.8888888888888888,0.027492869961410763,0.882716049382716,0.026729179129149377,0.8578431372549019,0.02971655797299545,24,34
self_harm,2,0.873015873015873,0.0549857399228215,0.882716049382716,0.014143752144925435,0.8425925925925926,0.05613127617121359,24,34
self_harm,3,0.8888888888888888,0.027492869961410763,0.9104938271604938,0.0374208507808091,0.8578431372549019,0.02971655797299545,24,34
self_harm,4,0.8253968253968255,0.027492869961410676,0.9166666666666666,0.009259259259259217,0.7930283224400871,0.026414718198218175,24,34
self_harm,5,0.8253968253968255,0.027492869961410676,0.9228395061728395,0.010691671651659783,0.7930283224400871,0.026414718198218175,24,34
self_harm,6,0.8253968253968255,0.027492869961410676,0.9228395061728395,0.02976435420059556,0.7930283224400871,0.026414718198218175,24,34
self_harm,7,0.8253968253968255,0.027492869961410676,0.9197530864197531,0.02330195813355172,0.7930283224400871,0.026414718198218175,24,34
self_harm,8,0.8253968253968255,0.027492869961410676,0.9290123456790124,0.02672917912914935,0.7930283224400871,0.026414718198218175,24,34
self_harm,9,0.8412698412698413,0.054985739922821526,0.9290123456790124,0.02672917912914935,0.8101851851851851,0.05613127617121356,24,34
self_harm,10,0.8412698412698413,0.054985739922821526,0.9259259259259259,0.016037507477489596,0.8101851851851851,0.05613127617121356,24,34
self_harm,11,0.8888888888888888,0.027492869961410787,0.9351851851851851,0.0185185185185186,0.8624727668845317,0.03443347193696297,24,34
self_harm,12,0.9047619047619048,0.0476190476190476,0.941358024691358,0.01414375214492542,0.8799019607843137,0.058976516742725325,24,34
self_harm,13,0.9047619047619048,0.0476190476190476,0.9475308641975309,0.019274685180241977,0.8799019607843137,0.058976516742725325,24,34
self_harm,14,0.9365079365079364,0.027492869961410676,0.9753086419753085,0.019274685180242036,0.9191176470588235,0.038207003108137,24,34
self_harm,15,0.9365079365079364,0.027492869961410676,0.9629629629629629,0.024497697324672166,0.9191176470588235,0.038207003108137,24,34
self_harm,16,0.9365079365079364,0.027492869961410676,0.9629629629629629,0.03338473403207393,0.9191176470588235,0.038207003108137,24,34
self_harm,17,0.9365079365079364,0.027492869961410676,0.9691358024691358,0.023301958133551685,0.9191176470588235,0.038207003108137,24,34
self_harm,18,0.9365079365079364,0.027492869961410676,0.9722222222222222,0.018518518518518517,0.9191176470588235,0.038207003108137,24,34
self_harm,19,0.9365079365079364,0.027492869961410676,0.9722222222222222,0.018518518518518517,0.9191176470588235,0.038207003108137,24,34
self_harm,20,0.9365079365079364,0.027492869961410676,0.9722222222222222,0.018518518518518517,0.9191176470588235,0.038207003108137,24,34
self_harm,21,0.9523809523809522,0.0,0.9753086419753086,0.014143752144925392,0.9411764705882352,0.0,24,34
self_harm,22,0.9523809523809522,0.0,0.9722222222222222,0.018518518518518517,0.9411764705882352,0.0,24,34
self_harm,23,0.9523809523809522,0.0,0.9753086419753086,0.014143752144925392,0.9411764705882352,0.0,24,34
self_harm,24,0.9523809523809522,0.0,0.9722222222222222,0.018518518518518517,0.9411764705882352,0.0,24,34
self_harm,25,0.9523809523809522,0.0,0.9722222222222222,0.018518518518518517,0.9411764705882352,0.0,24,34
self_harm,26,0.9523809523809522,0.0,0.9660493827160493,0.021383343303319504,0.9411764705882352,0.0,24,34
self_harm,27,0.9523809523809522,0.0,0.9691358024691358,0.019274685180241998,0.9411764705882352,0.0,24,34
self_harm,28,0.9523809523809522,0.0,0.9722222222222223,0.01603750747748954,0.9411764705882352,0.0,24,34
self_harm,29,0.9523809523809522,0.0,0.9691358024691358,0.019274685180241998,0.9411764705882352,0.0,24,34
self_harm,30,0.9523809523809522,0.0,0.9722222222222223,0.02449769732467214,0.9411764705882352,0.0,24,34
self_harm,31,0.9523809523809522,0.0,0.9722222222222223,0.02449769732467214,0.9411764705882352,0.0,24,34
self_harm,32,0.9523809523809522,0.0,0.9722222222222223,0.02449769732467214,0.9411764705882352,0.0,24,34
sexual_content,0,0.7936507936507936,0.027492869961410787,0.8364197530864197,0.011650979066775782,0.7538126361655774,0.04150884288291425,24,34
sexual_content,1,0.7936507936507936,0.054985739922821526,0.7654320987654321,0.05425430812113254,0.7802840434419381,0.054985739922821505,24,34
sexual_content,2,0.7936507936507936,0.07273929674533074,0.808641975308642,0.0417523125261379,0.7807017543859649,0.072991733553385,24,34
sexual_content,3,0.8095238095238096,0.09523809523809523,0.8611111111111112,0.04629629629629635,0.7999999999999999,0.10000000000000005,24,34
sexual_content,4,0.8253968253968255,0.027492869961410725,0.8919753086419754,0.04175231252613791,0.8190476190476191,0.032991443953692856,24,34
sexual_content,5,0.8412698412698413,0.054985739922821485,0.8734567901234568,0.06302647486624112,0.8333333333333334,0.05773502691896255,24,34
sexual_content,6,0.8253968253968255,0.07273929674533083,0.8580246913580246,0.06698313090805776,0.8122807017543859,0.08226929184346218,24,34
sexual_content,7,0.8253968253968255,0.027492869961410725,0.882716049382716,0.0534583582582987,0.8116402116402117,0.04094294629027108,24,34
sexual_content,8,0.8253968253968255,0.07273929674533083,0.8734567901234568,0.07010997957778116,0.8122807017543859,0.08226929184346218,24,34
sexual_content,9,0.7936507936507936,0.07273929674533075,0.8796296296296297,0.06481481481481483,0.7857142857142857,0.07953949089757174,24,34
sexual_content,10,0.8412698412698413,0.027492869961410763,0.9043209876543209,0.0509960235859824,0.8330827067669172,0.02962062496780782,24,34
sexual_content,11,0.8412698412698413,0.054985739922821485,0.9351851851851851,0.04036017540315433,0.825925925925926,0.06510516974535906,24,34
sexual_content,12,0.8888888888888888,0.027492869961410787,0.9506172839506174,0.02138334330331945,0.8769980506822611,0.030724488009506466,24,34
sexual_content,13,0.8888888888888888,0.027492869961410787,0.9506172839506174,0.02828750428985077,0.8769980506822611,0.030724488009506466,24,34
sexual_content,14,0.8095238095238094,0.04761904761904756,0.9320987654320988,0.021383343303319473,0.8073972810814917,0.04117353252594057,24,34
sexual_content,15,0.8253968253968255,0.027492869961410676,0.9290123456790124,0.023301958133551688,0.8200956937799043,0.021117776546137695,24,34
sexual_content,16,0.8253968253968255,0.0549857399228215,0.9290123456790124,0.0233019581335517,0.8203842940685045,0.05119984443122662,24,34
sexual_content,17,0.8571428571428571,0.0476190476190476,0.9444444444444445,0.02449769732467211,0.8523809523809524,0.050169779775489205,24,34
sexual_content,18,0.8571428571428571,0.0476190476190476,0.9506172839506174,0.019274685180241957,0.8523809523809524,0.050169779775489205,24,34
sexual_content,19,0.8571428571428571,0.0476190476190476,0.9475308641975309,0.02330195813355163,0.8523809523809524,0.050169779775489205,24,34
sexual_content,20,0.873015873015873,0.027492869961410787,0.9382716049382717,0.021383343303319414,0.8664160401002506,0.030040707051018755,24,34
sexual_content,21,0.8571428571428571,0.0,0.9475308641975309,0.02330195813355169,0.8521303258145364,0.008681958935182341,24,34
sexual_content,22,0.8571428571428571,0.0,0.9506172839506172,0.019274685180241977,0.8521303258145364,0.008681958935182341,24,34
sexual_content,23,0.8571428571428571,0.0,0.9413580246913581,0.019274685180241898,0.8521303258145364,0.008681958935182341,24,34
sexual_content,24,0.873015873015873,0.027492869961410787,0.9382716049382717,0.014143752144925392,0.8664160401002506,0.030040707051018755,24,34
sexual_content,25,0.873015873015873,0.027492869961410787,0.9413580246913581,0.014143752144925388,0.8664160401002506,0.030040707051018755,24,34
sexual_content,26,0.873015873015873,0.027492869961410787,0.9413580246913581,0.014143752144925388,0.8664160401002506,0.030040707051018755,24,34
sexual_content,27,0.8571428571428571,0.0476190476190476,0.9320987654320988,0.00534583582582978,0.8523809523809524,0.050169779775489205,24,34
sexual_content,28,0.8571428571428571,0.0476190476190476,0.9320987654320988,0.00534583582582978,0.8523809523809524,0.050169779775489205,24,34
sexual_content,29,0.8571428571428571,0.0476190476190476,0.9320987654320988,0.021383343303319487,0.8523809523809524,0.050169779775489205,24,34
sexual_content,30,0.873015873015873,0.0549857399228215,0.9351851851851851,0.016037507477489676,0.8666666666666667,0.05773502691896256,24,34
sexual_content,31,0.8571428571428571,0.0476190476190476,0.9320987654320988,0.021383343303319487,0.8523809523809524,0.050169779775489205,24,34
sexual_content,32,0.8412698412698413,0.07273929674533083,0.9351851851851851,0.0092592592592593,0.8396825396825397,0.07068394945464232,24,34
violence,0,0.8888888888888888,0.027492869961410787,0.8703703703703702,0.03207501495497922,0.85,0.04330127018922192,24,34
violence,1,0.873015873015873,0.054985739922821464,0.882716049382716,0.028287504289850857,0.8214285714285715,0.09278843611976122,24,34
violence,2,0.873015873015873,0.027492869961410787,0.9074074074074074,0.05155337372990756,0.8250000000000001,0.04330127018922192,24,34
violence,3,0.873015873015873,0.027492869961410787,0.9012345679012346,0.04567484131774306,0.832843137254902,0.03835764737154829,24,34
violence,4,0.873015873015873,0.07273929674533076,0.9537037037037037,0.02449769732467214,0.8382352941176471,0.09643291947502942,24,34
violence,5,0.8412698412698413,0.054985739922821485,0.9320987654320988,0.02828750428985096,0.8009259259259259,0.06563632814239734,24,34
violence,6,0.8253968253968255,0.027492869961410725,0.95679012345679,0.019274685180241957,0.783769063180828,0.037129034786828434,24,34
violence,7,0.8412698412698413,0.054985739922821485,0.9660493827160493,0.010691671651659703,0.8009259259259259,0.06563632814239734,24,34
violence,8,0.873015873015873,0.07273929674533076,0.9753086419753086,0.005345835825829852,0.8382352941176471,0.09643291947502942,24,34
violence,9,0.8888888888888888,0.07273929674533076,0.9783950617283951,0.005345835825829852,0.8600217864923746,0.09880330423230653,24,34
violence,10,0.873015873015873,0.054985739922821464,0.9753086419753086,0.005345835825829852,0.8379629629629629,0.07649403537897363,24,34
violence,11,0.9047619047619048,0.047619047619047644,0.9814814814814814,7.850462293418876e-17,0.8845315904139434,0.058944441213371175,24,34
violence,12,0.9047619047619048,0.0,0.9845679012345679,0.005345835825829892,0.8796296296296297,0.008018753738744758,24,34
violence,13,0.9206349206349206,0.027492869961410718,0.9845679012345679,0.005345835825829892,0.9016884531590413,0.034895600711382174,24,34
violence,14,0.9206349206349206,0.027492869961410718,0.9938271604938271,0.005345835825829892,0.9016884531590413,0.034895600711382174,24,34
violence,15,0.9365079365079364,0.027492869961410676,0.9969135802469135,0.005345835825829892,0.9211816305469557,0.04011411612662071,24,34
violence,16,0.9523809523809524,0.08247860988423224,0.9907407407407408,0.016037507477489565,0.9333333333333332,0.11547005383792512,24,34
violence,17,0.9523809523809524,0.08247860988423224,0.9907407407407408,0.016037507477489565,0.9333333333333332,0.11547005383792512,24,34
violence,18,0.9523809523809524,0.08247860988423224,0.9907407407407408,0.016037507477489565,0.9333333333333332,0.11547005383792512,24,34
violence,19,0.9523809523809524,0.08247860988423224,0.9907407407407408,0.016037507477489565,0.9333333333333332,0.11547005383792512,24,34
violence,20,0.9523809523809524,0.08247860988423224,0.9907407407407408,0.016037507477489565,0.9333333333333332,0.11547005383792512,24,34
violence,21,0.9206349206349206,0.07273929674533079,0.9907407407407408,0.016037507477489565,0.9,0.09999999999999998,24,34
violence,22,0.9365079365079364,0.07273929674533078,0.9907407407407408,0.016037507477489565,0.9157894736842106,0.10367218738732739,24,34
violence,23,0.9365079365079364,0.07273929674533078,0.9845679012345679,0.026729179129149325,0.9157894736842106,0.10367218738732739,24,34
violence,24,0.9206349206349206,0.054985739922821526,0.9845679012345679,0.026729179129149325,0.8961816305469555,0.08335325190801902,24,34
violence,25,0.9047619047619048,0.08247860988423221,0.9814814814814815,0.02449769732467211,0.8795149638802889,0.11220596893357677,24,34
violence,26,0.9047619047619048,0.08247860988423221,0.9845679012345679,0.026729179129149325,0.8795149638802889,0.11220596893357677,24,34
violence,27,0.9047619047619048,0.08247860988423221,0.9783950617283951,0.02138334330331943,0.8795149638802889,0.11220596893357677,24,34
violence,28,0.9047619047619048,0.08247860988423221,0.9753086419753085,0.03505498978889059,0.8795149638802889,0.11220596893357677,24,34
violence,29,0.9047619047619048,0.08247860988423221,0.9814814814814815,0.024497697324672107,0.8795149638802889,0.11220596893357677,24,34
violence,30,0.9047619047619048,0.08247860988423221,0.9845679012345679,0.026729179129149325,0.8795149638802889,0.11220596893357677,24,34
violence,31,0.8888888888888888,0.07273929674533071,0.9814814814814815,0.024497697324672107,0.8620857699805068,0.10137740771303466,24,34
violence,32,0.9047619047619048,0.08247860988423221,0.9753086419753086,0.0267291791291493,0.8795149638802889,0.11220596893357677,24,34
