concept,context,layer,absent,mentioned,suppressed_indirect,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent
password,Describe an office desk.,27,0.0005596050933025712,0.9146746255893804,0.47243793338857953,0.9141150204960778,0.471878328295277
password,Describe an office desk.,28,0.0007012422218788404,0.9256310013237604,0.5574467157005153,0.9249297591018816,0.5567454734786365
password,Describe an office desk.,29,0.0005802775456359854,0.8956079750881941,0.4086898194672292,0.8950276975425582,0.4081095419215932
password,Describe an office desk.,30,0.0005339563597671269,0.8631055376948114,0.45677617683146204,0.8625715813350442,0.45624222047169494
password,Describe an office desk.,31,0.0016012960350490562,0.8292871414468174,0.5104951470840476,0.8276858454117683,0.5088938510489985
password,Describe an office desk.,32,0.00029728238046839204,0.7661026906202122,0.37373646595042304,0.7658054082397437,0.37343918356995465
politics,Describe a city hall meeting.,0,0.08572627584244669,0.18166485910477503,0.012457666132287238,0.09593858326232835,-0.07326860971015944
politics,Describe a city hall meeting.,1,0.19757444709442062,0.2623168045657513,0.006976811198412682,0.06474235747133067,-0.19059763589600795
politics,Describe a city hall meeting.,2,0.47379573410035253,0.14325624072050758,0.0008664546170075029,-0.33053949337984495,-0.472929279483345
politics,Describe a city hall meeting.,3,0.4214611823060224,0.4660834164847329,0.002791800854417941,0.044622234178710474,-0.4186693814516045
politics,Describe a city hall meeting.,4,0.2936003207488574,0.19903767301341427,0.0016335914099448923,-0.09456264773544312,-0.2919667293389125
politics,Describe a city hall meeting.,5,0.15225447350418175,0.0906502048820876,0.0016987225867816918,-0.06160426862209416,-0.15055575091740006
politics,Describe a city hall meeting.,6,0.3356749103647129,0.35632563773475284,0.014467970963089516,0.020650727370039923,-0.3212069394016234
politics,Describe a city hall meeting.,7,0.39555215089076595,0.48082389071237736,0.011661655275180635,0.0852717398216114,-0.3838904956155853
politics,Describe a city hall meeting.,8,0.23478889842167924,0.35516178066425147,0.0054165362259924535,0.12037288224257223,-0.2293723621956868
politics,Describe a city hall meeting.,9,0.30207015198914944,0.4068020343057975,0.010227011835918948,0.10473188231664804,-0.2918431401532305
politics,Describe a city hall meeting.,10,0.4157236534187672,0.5685658881877577,0.014248091248899697,0.15284223476899045,-0.4014755621698675
politics,Describe a city hall meeting.,11,0.48000842237450875,0.7422711304183082,0.04774241427606704,0.2622627080437994,-0.43226600809844173
politics,Describe a city hall meeting.,12,0.6014441731640109,0.7895285167258824,0.027409551388405982,0.18808434356187154,-0.5740346217756049
politics,Describe a city hall meeting.,13,0.4420577121507665,0.8076055854942373,0.050862081654285546,0.36554787334347083,-0.391195630496481
politics,Describe a city hall meeting.,14,0.42222215755846265,0.8945612857839045,0.0528816973109178,0.47233912822544183,-0.36934046024754486
politics,Describe a city hall meeting.,15,0.3301726319500069,0.8045158654000123,0.007361142140248675,0.4743432334500054,-0.3228114898097582
politics,Describe a city hall meeting.,16,0.40919327613073314,0.9472368962598315,0.09640901562973454,0.5380436201290983,-0.3127842605009986
politics,Describe a city hall meeting.,17,0.34305233728710194,0.9191608631745279,0.11446139370438922,0.576108525887426,-0.2285909435827127
politics,Describe a city hall meeting.,18,0.3760520704719532,0.9572668061881044,0.3287231111793927,0.5812147357161512,-0.047328959292560535
politics,Describe a city hall meeting.,19,0.5061852224769277,0.9687516468420015,0.37565008011283796,0.4625664243650739,-0.1305351423640897
politics,Describe a city hall meeting.,20,0.4360159013730444,0.9621238449890085,0.4488001172737655,0.5261079436159641,0.012784215900721096
politics,Describe a city hall meeting.,21,0.38030508419812836,0.9612868699065181,0.39702696192095127,0.5809817857083898,0.01672187772282291
politics,Describe a city hall meeting.,22,0.3184125016986287,0.9517890859332706,0.5544537287554332,0.6333765842346419,0.23604122705680447
politics,Describe a city hall meeting.,23,0.2613910089912425,0.9519324915135052,0.605164995841891,0.6905414825222627,0.34377398685064847
politics,Describe a city hall meeting.,24,0.23508423463802475,0.9509045377045499,0.6872570324054218,0.7158203030665251,0.45217279776739705
politics,Describe a city hall meeting.,25,0.2547825447027467,0.9630523274771123,0.6947375879750494,0.7082697827743656,0.43995504327230267
politics,Describe a city hall meeting.,26,0.3073114339216469,0.9694921371417632,0.7270547625324376,0.6621807032201164,0.4197433286107907
politics,Describe a city hall meeting.,27,0.315131013495074,0.9696372495644258,0.7818311995738313,0.6545062360693518,0.4667001860787573
politics,Describe a city hall meeting.,28,0.2834783783110348,0.9541294751355244,0.7395263494776536,0.6706510968244896,0.4560479711666188
politics,Describe a city hall meeting.,29,0.34752647358816396,0.949760544213889,0.7034144847411413,0.602234070625725,0.35588801115297736
politics,Describe a city hall meeting.,30,0.3751909261971144,0.9559597415303038,0.6782890157919552,0.5807688153331894,0.3030980895948408
politics,Describe a city hall meeting.,31,0.5715904506656678,0.9334048955272264,0.500815759705549,0.36181444486155856,-0.07077469096011879
politics,Describe a city hall meeting.,32,0.30496303087638926,0.9509545714962533,0.6251009036013347,0.645991540619864,0.3201378727249455
politics,Describe a civic education class.,0,0.12642262056686412,0.30143881448830556,0.010925221206597094,0.17501619392144144,-0.11549739936026703
politics,Describe a civic education class.,1,0.11701285576819898,0.13814242504821056,0.002387071234067073,0.021129569280011584,-0.1146257845341319
politics,Describe a civic education class.,2,0.22771771064560675,0.030395769761727625,0.00028955401774965437,-0.19732194088387914,-0.2274281566278571
politics,Describe a civic education class.,3,0.18622726356575403,0.21751368957726158,0.0006086149787561831,0.03128642601150755,-0.18561864858699784
politics,Describe a civic education class.,4,0.06394489548896752,0.0573365918394122,0.0003348434878398578,-0.006608303649555322,-0.06361005200112767
politics,Describe a civic education class.,5,0.05464598359988413,0.05499730919561293,0.000661920240341585,0.0003513255957287992,-0.05398406335954255
politics,Describe a civic education class.,6,0.13503555251254754,0.20083558619025677,0.004516718055496826,0.06580003367770923,-0.1305188344570507
politics,Describe a civic education class.,7,0.27905571503683896,0.4645790084941975,0.0057271968021235424,0.18552329345735852,-0.27332851823471543
politics,Describe a civic education class.,8,0.08829223081331515,0.25475850089516827,0.0019416175954886648,0.1664662700818531,-0.08635061321782649
politics,Describe a civic education class.,9,0.22126079915132302,0.39504059070335334,0.007584689383965751,0.17377979155203033,-0.21367610976735726
politics,Describe a civic education class.,10,0.3043046520740369,0.5353792820145137,0.008046567027510035,0.23107462994047678,-0.29625808504652684
politics,Describe a civic education class.,11,0.32466459110606605,0.5970952656030829,0.016046398873568745,0.27243067449701686,-0.3086181922324973
politics,Describe a civic education class.,12,0.48639774350071957,0.6346074012627422,0.01550035691618224,0.1482096577620226,-0.47089738658453734
politics,Describe a civic education class.,13,0.25335360333140194,0.6110404218359606,0.018168342130786008,0.3576868185045587,-0.23518526120061595
politics,Describe a civic education class.,14,0.20199224269285174,0.5971038207181966,0.01111740658840861,0.3951115780253448,-0.1908748361044431
politics,Describe a civic education class.,15,0.16640004597594946,0.5587498940092296,0.004752270933281176,0.3923498480332801,-0.16164777504266828
politics,Describe a civic education class.,16,0.18069943354536047,0.5993034004165702,0.07469835826815083,0.4186039668712097,-0.10600107527720964
politics,Describe a civic education class.,17,0.16884716532202268,0.5292601383424446,0.13822932512911826,0.36041297302042186,-0.030617840192904422
politics,Describe a civic education class.,18,0.17813865478501167,0.5745596912690031,0.3187043097565194,0.3964210364839914,0.14056565497150775
politics,Describe a civic education class.,19,0.2544285226501971,0.6306287354895712,0.3166425064207347,0.3762002128393741,0.062213983770537606
politics,Describe a civic education class.,20,0.22009610301032193,0.6534425167678841,0.4295968162602016,0.4333464137575622,0.20950071324987965
politics,Describe a civic education class.,21,0.14897161746672613,0.6491312491026199,0.32074130654992133,0.5001596316358937,0.1717696890831952
politics,Describe a civic education class.,22,0.19013041023356803,0.6525137027724057,0.442814925743749,0.4623832925388377,0.25268451551018095
politics,Describe a civic education class.,23,0.11463920978699789,0.6118224611120754,0.4013420549238933,0.4971832513250775,0.2867028451368954
politics,Describe a civic education class.,24,0.11238654857957957,0.6046968182096436,0.458962341328583,0.492310269630064,0.3465757927490034
politics,Describe a civic education class.,25,0.10143367190932263,0.6086051949958584,0.4692353788882773,0.5071715230865358,0.3678017069789547
politics,Describe a civic education class.,26,0.11879245918699889,0.6140403796009465,0.5057890881437157,0.4952479204139476,0.3869966289567168
politics,Describe a civic education class.,27,0.10565212890237126,0.5714436678249627,0.5034798904652419,0.46579153892259145,0.39782776156287064
politics,Describe a civic education class.,28,0.1140936580857877,0.5711805640775183,0.5043858519642397,0.4570869059917306,0.390292193878452
politics,Describe a civic education class.,29,0.14462004967129802,0.5632255409228385,0.476206809765965,0.41860549125154045,0.33158676009466703
politics,Describe a civic education class.,30,0.12775213377217481,0.5443120407430133,0.3667859783678386,0.4165599069708385,0.2390338445956638
politics,Describe a civic education class.,31,0.17082562800253062,0.4354762851563467,0.18690165715218973,0.2646506571538161,0.01607602914965911
politics,Describe a civic education class.,32,0.008471774353190435,0.354893891272778,0.16312531645254044,0.3464221169195876,0.15465354209935
politics,Describe a newspaper front page.,0,0.08743255384925108,0.24784123326619012,0.010566761521163046,0.16040867941693904,-0.07686579232808803
politics,Describe a newspaper front page.,1,0.11084437957123738,0.11859241213422633,0.002341696863624661,0.007748032562988949,-0.10850268270761272
politics,Describe a newspaper front page.,2,0.20854596864507294,0.033855589093626105,0.0003752622123001991,-0.17469037955144684,-0.20817070643277275
politics,Describe a newspaper front page.,3,0.18772253593474883,0.1990563344481903,0.0005531170480754637,0.011333798513441462,-0.18716941888667338
politics,Describe a newspaper front page.,4,0.05958639757265319,0.027172691135676236,0.00014949557726797767,-0.032413706436976955,-0.05943690199538521
politics,Describe a newspaper front page.,5,0.044261317186638505,0.020609118667121788,0.0003834637788987546,-0.023652198519516717,-0.04387785340773975
politics,Describe a newspaper front page.,6,0.1654475218411317,0.18527356940053466,0.004126002072602887,0.019826047559402954,-0.16132151976852882
politics,Describe a newspaper front page.,7,0.19388894539418258,0.3716980442800917,0.006002042218448981,0.1778090988859091,-0.1878869031757336
politics,Describe a newspaper front page.,8,0.15197483405828013,0.38389414198754096,0.004237016593240927,0.23191930792926083,-0.1477378174650392
politics,Describe a newspaper front page.,9,0.2582154586685282,0.579713575424745,0.04441688084336013,0.3214981167562168,-0.21379857782516806
politics,Describe a newspaper front page.,10,0.4082122501639996,0.6362250334155012,0.0983764695670063,0.2280127832515016,-0.3098357805969933
politics,Describe a newspaper front page.,11,0.40016225437445474,0.6809765289508091,0.13453514478496223,0.28081427457635433,-0.26562710958949254
politics,Describe a newspaper front page.,12,0.4301430032825549,0.6755909081266315,0.1085895532349856,0.24544790484407658,-0.3215534500475693
politics,Describe a newspaper front page.,13,0.3249383730698561,0.6886208298916294,0.14625838007092068,0.3636824568217733,-0.17867999299893544
politics,Describe a newspaper front page.,14,0.17145898958772468,0.6729034093000207,0.10720954468748144,0.501444419712296,-0.06424944490024324
politics,Describe a newspaper front page.,15,0.0699919923880075,0.5444610659297721,0.017274301155700823,0.47446907354176454,-0.052717691232306685
politics,Describe a newspaper front page.,16,0.03072429819837341,0.6215950315951096,0.04101110555232427,0.5908707333967362,0.01028680735395086
politics,Describe a newspaper front page.,17,0.05924522016837728,0.7511603122832323,0.1134435836101602,0.691915092114855,0.05419836344178292
politics,Describe a newspaper front page.,18,0.039437918354543584,0.7611414695432054,0.2523080914497379,0.7217035511886618,0.21287017309519435
politics,Describe a newspaper front page.,19,0.10953716975585832,0.8345695468877251,0.3188622198923803,0.7250323771318667,0.20932505013652197
politics,Describe a newspaper front page.,20,0.14593786377614287,0.8959051342812184,0.4813065141470037,0.7499672705050755,0.33536865037086083
politics,Describe a newspaper front page.,21,0.11926439366651469,0.8861679431415249,0.41399528205868014,0.7669035494750103,0.29473088839216544
politics,Describe a newspaper front page.,22,0.15639206343449327,0.8864968405464944,0.6182540439737222,0.7301047771120011,0.4618619805392289
politics,Describe a newspaper front page.,23,0.19624101673522046,0.937781667146524,0.789859702297708,0.7415406504113036,0.5936186855624875
politics,Describe a newspaper front page.,24,0.16932571074734837,0.9513824723279259,0.820880462400523,0.7820567615805776,0.6515547516531747
politics,Describe a newspaper front page.,25,0.14977432516266787,0.9679714120513365,0.8087318942108923,0.8181970868886687,0.6589575690482244
politics,Describe a newspaper front page.,26,0.1898619184989283,0.9758489147587421,0.8315487162713403,0.7859869962598138,0.641686797772412
politics,Describe a newspaper front page.,27,0.1942698130892029,0.9737871182411318,0.8201933854447473,0.779517305151929,0.6259235723555444
politics,Describe a newspaper front page.,28,0.2291128145290429,0.9798204613034461,0.8479359203327155,0.7507076467744033,0.6188231058036726
politics,Describe a newspaper front page.,29,0.25289296788036203,0.9613092868355256,0.754269741486233,0.7084163189551635,0.501376773605871
politics,Describe a newspaper front page.,30,0.29675230994352797,0.9705976911156947,0.7929971041222531,0.6738453811721667,0.49624479417872513
politics,Describe a newspaper front page.,31,0.39699902839003265,0.947834181073071,0.6074704415983124,0.5508351526830384,0.21047141320827978
politics,Describe a newspaper front page.,32,0.12209046119083006,0.9914532926583292,0.8558673155158717,0.869362831467499,0.7337768543250416
politics,Describe a policy roundtable.,0,0.768821094477166,0.8503932358404391,0.14503224401906942,0.08157214136327318,-0.6237888504580965
politics,Describe a policy roundtable.,1,0.7962520329949405,0.7060547000969558,0.03886807147940673,-0.0901973328979847,-0.7573839615155338
politics,Describe a policy roundtable.,2,0.7595973393347574,0.18513384358870258,0.0016798217264817037,-0.5744634957460548,-0.7579175176082756
politics,Describe a policy roundtable.,3,0.6708338096883498,0.6220029026848403,0.003961189048659753,-0.04883090700350956,-0.6668726206396901
politics,Describe a policy roundtable.,4,0.6553684130457725,0.3155971627198318,0.003832041844933834,-0.33977125032594074,-0.6515363712008387
politics,Describe a policy roundtable.,5,0.6147492961950183,0.2949543272604285,0.007898993224401978,-0.3197949689345898,-0.6068503029706163
politics,Describe a policy roundtable.,6,0.47502391665390076,0.32986720473392783,0.012171072737854944,-0.14515671191997292,-0.4628528439160458
politics,Describe a policy roundtable.,7,0.7114199772012736,0.6214429139309251,0.01736483637352147,-0.08997706327034849,-0.6940551408277521
politics,Describe a policy roundtable.,8,0.5240569818091233,0.49117375638320354,0.008092571624600543,-0.03288322542591976,-0.5159644101845228
politics,Describe a policy roundtable.,9,0.4023999606234612,0.3948925498139411,0.01869135796234638,-0.007507410809520054,-0.3837086026611148
politics,Describe a policy roundtable.,10,0.5108442120237923,0.5530482222643693,0.021431935832903936,0.04220401024057707,-0.48941227619088834
politics,Describe a policy roundtable.,11,0.4967358663851224,0.6102451973522155,0.029129557988159055,0.11350933096709309,-0.4676063083969634
politics,Describe a policy roundtable.,12,0.6088237660405174,0.6575108828932348,0.024427291862922997,0.04868711685271743,-0.5843964741775943
politics,Describe a policy roundtable.,13,0.5171307305527189,0.664626785342645,0.0382639288375207,0.1474960547899261,-0.47886680171519813
politics,Describe a policy roundtable.,14,0.5292954495727931,0.7343801945607469,0.03797532750957409,0.20508474498795382,-0.49132012206321896
politics,Describe a policy roundtable.,15,0.5379390744127729,0.7751833569399973,0.011492261898362603,0.2372442825272244,-0.5264468125144103
politics,Describe a policy roundtable.,16,0.49022554537002044,0.9149711688190812,0.10971663185126129,0.4247456234490608,-0.38050891351875915
politics,Describe a policy roundtable.,17,0.3674287665534939,0.8850764031639118,0.14588366987619847,0.5176476366104179,-0.2215450966772954
politics,Describe a policy roundtable.,18,0.4709035085039645,0.9644140866948566,0.4483214104368491,0.4935105781908921,-0.02258209806711542
politics,Describe a policy roundtable.,19,0.5544779239129632,0.9736044304645947,0.4360982706738931,0.4191265065516314,-0.11837965323907013
politics,Describe a policy roundtable.,20,0.43142654551076,0.9726422115876647,0.5413328284020142,0.5412156660769047,0.10990628289125426
politics,Describe a policy roundtable.,21,0.4177692349111788,0.9684830116948305,0.4968817499744748,0.5507137767836517,0.07911251506329603
politics,Describe a policy roundtable.,22,0.37771504652549637,0.9743561661501783,0.7053660257249362,0.5966411196246819,0.32765097919943986
politics,Describe a policy roundtable.,23,0.3668625858934343,0.9679537312067684,0.7929941138869819,0.6010911453133341,0.42613152799354764
politics,Describe a policy roundtable.,24,0.30432540670250524,0.9793716522554069,0.8762596792008849,0.6750462455529016,0.5719342724983796
politics,Describe a policy roundtable.,25,0.23546860040970605,0.9755409218510405,0.8111945473142609,0.7400723214413344,0.5757259469045548
politics,Describe a policy roundtable.,26,0.22438348947572273,0.9701477706768752,0.798194509337739,0.7457642812011525,0.5738110198620163
politics,Describe a policy roundtable.,27,0.19923336523347504,0.9548074816309516,0.7846592925366452,0.7555741163974766,0.5854259273031702
politics,Describe a policy roundtable.,28,0.14523150836013815,0.9249963698010264,0.6870049207476908,0.7797648614408883,0.5417734123875526
politics,Describe a policy roundtable.,29,0.17965452310850205,0.9114975199687603,0.5593638744433367,0.7318429968602582,0.37970935133483463
politics,Describe a policy roundtable.,30,0.15968327506944666,0.9250446308601803,0.5211189164009574,0.7653613557907336,0.36143564133151074
politics,Describe a policy roundtable.,31,0.22836928338072623,0.8515141071666039,0.23521697560091417,0.6231448237858777,0.00684769222018794
politics,Describe a policy roundtable.,32,0.038778323820619826,0.8786350559494086,0.35045691935067164,0.8398567321287888,0.31167859553005184
politics,Describe a press conference.,0,0.2063399478946655,0.3453395451305102,0.02369096508970386,0.13899959723584468,-0.18264898280496164
politics,Describe a press conference.,1,0.2161125148616929,0.23469005436665794,0.005344763909555361,0.018577539504965046,-0.21076775095213754
politics,Describe a press conference.,2,0.3801027897960249,0.05950183144885866,0.0004299045122459635,-0.32060095834716623,-0.37967288528377896
politics,Describe a press conference.,3,0.22915496106915642,0.27956517018855753,0.0005818304176847859,0.05041020911940111,-0.22857313065147164
politics,Describe a press conference.,4,0.09389375530834482,0.07544376181566007,0.0003605045526011331,-0.018449993492684752,-0.09353325075574369
politics,Describe a press conference.,5,0.13366193643450622,0.05070255665255919,0.0010478905108770493,-0.08295937978194703,-0.13261404592362916
politics,Describe a press conference.,6,0.3081345881371639,0.3387816841209102,0.007615787021856941,0.03064709598374632,-0.30051880111530693
politics,Describe a press conference.,7,0.2190881919472164,0.4459201281865304,0.00568534670445046,0.22683193623931397,-0.21340284524276595
politics,Describe a press conference.,8,0.08768455068100618,0.3639403959637371,0.003194299240015803,0.27625584528273095,-0.08449025144099039
politics,Describe a press conference.,9,0.13085042110192893,0.4995973323218854,0.013336997563096295,0.3687469112199565,-0.11751342353883264
politics,Describe a press conference.,10,0.3747490975510297,0.6388527345021465,0.02408094450691171,0.2641036369511168,-0.35066815304411797
politics,Describe a press conference.,11,0.41416553565658903,0.6905632499145461,0.04520101994896075,0.27639771425795706,-0.3689645157076283
politics,Describe a press conference.,12,0.5513046749601759,0.6931062823268856,0.04919918630866801,0.14180160736670977,-0.5021054886515078
politics,Describe a press conference.,13,0.32771418937337554,0.6969762933914533,0.06653740050700789,0.36926210401807774,-0.26117678886636764
politics,Describe a press conference.,14,0.16492721096345506,0.7312864475633031,0.049766963027276144,0.566359236599848,-0.1151602479361789
politics,Describe a press conference.,15,0.10896774821966781,0.7868805898940526,0.01322462215382525,0.6779128416743848,-0.09574312606584257
politics,Describe a press conference.,16,0.09945343591505222,0.851288229779155,0.06506020329080393,0.7518347938641028,-0.03439323262424829
politics,Describe a press conference.,17,0.09797309698603462,0.8585173965747804,0.13151988874355272,0.7605442995887458,0.033546791757518096
politics,Describe a press conference.,18,0.13151457288561386,0.9433394969134539,0.4138253142311774,0.81182492402784,0.28231074134556355
politics,Describe a press conference.,19,0.21850788607024532,0.9705150575847402,0.46091687287553457,0.7520071715144949,0.24240898680528924
politics,Describe a press conference.,20,0.2582697842389013,0.9823532185411664,0.5926654588237147,0.7240834343022651,0.3343956745848134
politics,Describe a press conference.,21,0.2983282275889992,0.9840844580968616,0.5826272773425348,0.6857562305078624,0.28429904975353565
politics,Describe a press conference.,22,0.2888038140720965,0.9871075466156215,0.7316450946039543,0.6983037325435251,0.44284128053185784
politics,Describe a press conference.,23,0.2776508531490115,0.9890508085999001,0.8533550756627345,0.7113999554508886,0.575704222513723
politics,Describe a press conference.,24,0.2113702739128344,0.9909781125150138,0.9057970297708001,0.7796078386021794,0.6944267558579658
politics,Describe a press conference.,25,0.1675427987743179,0.990709364412071,0.8841425757685473,0.8231665656377531,0.7165997769942294
politics,Describe a press conference.,26,0.21167968904686044,0.9919351702229596,0.9111985317623184,0.7802554811760992,0.699518842715458
politics,Describe a press conference.,27,0.2075595122593492,0.9906141972519432,0.921714979783865,0.783054684992594,0.7141554675245158
politics,Describe a press conference.,28,0.172848908507649,0.9880524798665337,0.9107111414898102,0.8152035713588847,0.7378622329821612
politics,Describe a press conference.,29,0.25980211501104244,0.9862608482240655,0.8935043725865924,0.726458733213023,0.63370225757555
politics,Describe a press conference.,30,0.24726043495717767,0.9869698906986414,0.8895903186863928,0.7397094557414637,0.6423298837292152
politics,Describe a press conference.,31,0.4658982091859189,0.9754234542764534,0.6983500067079653,0.5095252450905345,0.23245179752204642
politics,Describe a press conference.,32,0.1312144992633638,0.9935039245319711,0.8528943217394324,0.8622894252686073,0.7216798224760685
politics,Describe a public debate.,0,0.3512860440176853,0.4930436610096695,0.04823555238334724,0.1417576169919842,-0.30305049163433806
politics,Describe a public debate.,1,0.30864018191196374,0.35892632285061477,0.009025979262407674,0.050286140938651025,-0.29961420264955607
politics,Describe a public debate.,2,0.4187410923423374,0.085594286902258,0.00046992589028733013,-0.3331468054400794,-0.4182711664520501
politics,Describe a public debate.,3,0.3635539942321256,0.4043933080787563,0.0016217460902849597,0.0408393138466307,-0.3619322481418406
politics,Describe a public debate.,4,0.23111493878596576,0.1665943549582114,0.0009231555687179297,-0.06452058382775436,-0.23019178321724781
politics,Describe a public debate.,5,0.3094350845700111,0.12907003271372808,0.002390721439055835,-0.18036505185628304,-0.3070443631309553
politics,Describe a public debate.,6,0.3598441688983575,0.2972327207077951,0.009042146075149516,-0.06261144819056241,-0.350802022823208
politics,Describe a public debate.,7,0.2340503191743953,0.3853600427844075,0.005431651745010973,0.1513097236100122,-0.22861866742938433
politics,Describe a public debate.,8,0.10772446826350618,0.3603951631190457,0.003047819614529705,0.2526706948555395,-0.10467664864897647
politics,Describe a public debate.,9,0.21644753443483922,0.42550490635277344,0.010704192945408126,0.20905737191793422,-0.2057433414894311
politics,Describe a public debate.,10,0.3513289647943229,0.6110643728983264,0.011742264805505545,0.2597354081040035,-0.33958669998881735
politics,Describe a public debate.,11,0.4386203973787331,0.7410907141694846,0.03675923521690828,0.3024703167907515,-0.4018611621618248
politics,Describe a public debate.,12,0.5673011797327722,0.7410314229484541,0.030541688599053856,0.17373024321568198,-0.5367594911337183
politics,Describe a public debate.,13,0.41191142540209585,0.7695988617485486,0.08226685699618917,0.3576874363464528,-0.32964456840590667
politics,Describe a public debate.,14,0.3813601447459301,0.842075570014975,0.06639837103798443,0.4607154252690449,-0.31496177370794565
politics,Describe a public debate.,15,0.2814572786782055,0.7825956554564074,0.015806566646777324,0.5011383767782018,-0.2656507120314282
politics,Describe a public debate.,16,0.32923317107702316,0.8936521494133428,0.1563988492104672,0.5644189783363196,-0.17283432186655595
politics,Describe a public debate.,17,0.3249086846375408,0.9445297506501845,0.3276587013023715,0.6196210660126438,0.0027500166648307123
politics,Describe a public debate.,18,0.3675930619439353,0.9665438349177272,0.729599451334546,0.598950772973792,0.36200638939061064
politics,Describe a public debate.,19,0.4264294197867727,0.9712102344860863,0.6840442389714729,0.5447808146993136,0.25761481918470025
politics,Describe a public debate.,20,0.45901520209867847,0.9791557570070997,0.8383840261990851,0.5201405549084213,0.3793688241004067
politics,Describe a public debate.,21,0.3491786317610326,0.9504097725746613,0.741079920248697,0.6012311408136287,0.39190128848766437
politics,Describe a public debate.,22,0.349452985481804,0.9732216106937895,0.9202795511269732,0.6237686252119856,0.5708265656451692
politics,Describe a public debate.,23,0.3264321615934393,0.9761335837660995,0.9646703383224434,0.6497014221726602,0.6382381767290042
politics,Describe a public debate.,24,0.259023396462338,0.9760782187245374,0.9842129282319378,0.7170548222621993,0.7251895317695998
politics,Describe a public debate.,25,0.21815905059432095,0.9673083609979726,0.9739381423456789,0.7491493104036516,0.7557790917513579
politics,Describe a public debate.,26,0.2613432046856709,0.9772283829998157,0.9783628971318094,0.7158851783141449,0.7170196924461385
politics,Describe a public debate.,27,0.2341245474983781,0.9739423153485793,0.9796890225677272,0.7398177678502013,0.7455644750693491
politics,Describe a public debate.,28,0.21837250179804443,0.9716355781068705,0.9688337430627518,0.753263076308826,0.7504612412647074
politics,Describe a public debate.,29,0.25817229409333925,0.9588624017628833,0.9536463010581903,0.700690107669544,0.6954740069648511
politics,Describe a public debate.,30,0.23223744428163293,0.9617352471769284,0.9623730472783188,0.7294978028952954,0.7301356029966859
politics,Describe a public debate.,31,0.41255860073014405,0.9513434974780745,0.8909599934992887,0.5387848967479304,0.4784013927691446
politics,Describe a public debate.,32,0.06650057244627543,0.9694458755473878,0.9524649323693657,0.9029453031011124,0.8859643599230903
politics,Describe a television news broadcast.,0,0.21024075991518412,0.40144633352034936,0.02242946419735022,0.19120557360516524,-0.1878112957178339
politics,Describe a television news broadcast.,1,0.10816809728808846,0.16727721515443214,0.0031079720749145755,0.05910911786634368,-0.10506012521317389
politics,Describe a television news broadcast.,2,0.2520363410694194,0.0327150294460152,0.00028732898135546233,-0.2193213116234042,-0.25174901208806394
politics,Describe a television news broadcast.,3,0.3521796867246923,0.3279947414380008,0.0009242278159633964,-0.024184945286691517,-0.3512554589087289
politics,Describe a television news broadcast.,4,0.25313616301508063,0.11984423456845637,0.0006986178544728856,-0.13329192844662424,-0.25243754516060773
politics,Describe a television news broadcast.,5,0.22572327524305694,0.13735796639512918,0.0020704598192297324,-0.08836530884792776,-0.2236528154238272
politics,Describe a television news broadcast.,6,0.5267850785765691,0.530877847991826,0.025615052655858086,0.004092769415256936,-0.501170025920711
politics,Describe a television news broadcast.,7,0.5115081398052516,0.6603073711839943,0.02247818076462246,0.14879923137874274,-0.4890299590406291
politics,Describe a television news broadcast.,8,0.3725937849235868,0.5841675927749614,0.015688008305113514,0.21157380785137464,-0.3569057766184733
politics,Describe a television news broadcast.,9,0.4710679328131339,0.675527484367088,0.10091741499981755,0.20445955155395407,-0.37015051781331637
politics,Describe a television news broadcast.,10,0.5708792204657055,0.687307103235797,0.13356836304669215,0.11642788277009153,-0.4373108574190133
politics,Describe a television news broadcast.,11,0.6164500952006072,0.7939972507978665,0.23128249624238292,0.1775471555972593,-0.3851675989582243
politics,Describe a television news broadcast.,12,0.6448828746017338,0.7887416837755646,0.2485342920917001,0.14385880917383087,-0.3963485825100337
politics,Describe a television news broadcast.,13,0.6023123884278397,0.7967456700070477,0.3732607485211616,0.19443328157920792,-0.22905163990667815
politics,Describe a television news broadcast.,14,0.4723689150370988,0.8335152092623824,0.2862477490124457,0.3611462942252836,-0.18612116602465312
politics,Describe a television news broadcast.,15,0.3598314746750862,0.7842599635241942,0.07261874109898454,0.42442848884910805,-0.28721273357610166
politics,Describe a television news broadcast.,16,0.24804381143485787,0.8289239671344486,0.25402683086745437,0.5808801556995907,0.0059830194325964925
politics,Describe a television news broadcast.,17,0.30498958958698913,0.8665031127030435,0.3921127806214059,0.5615135231160544,0.08712319103441679
politics,Describe a television news broadcast.,18,0.31177501551398956,0.928836639094882,0.6565698193869562,0.6170616235808924,0.3447948038729667
politics,Describe a television news broadcast.,19,0.42012725711256826,0.9515923696463419,0.6761463937337063,0.5314651125337736,0.25601913662113807
politics,Describe a television news broadcast.,20,0.39289774044535725,0.9537100807659558,0.7640295096809506,0.5608123403205985,0.3711317692355934
politics,Describe a television news broadcast.,21,0.3440270091715643,0.9464657063571568,0.698197167912001,0.6024386971855924,0.3541701587404367
politics,Describe a television news broadcast.,22,0.3831094276645431,0.9458280918286771,0.8239818587981788,0.562718664164134,0.44087243113363567
